seed,dataset,method,bits_per_weight,float_accuracy,accuracy_delta,one_time_conversion_ms,incremental_bits_per_weight,incremental_payload_bytes,weight_count,bias_count,accuracy,float_agreement,logit_mae,weight_mae,weight_rmse,weight_max_error,runtime_ms,reconstruction_ms,payload_bits,metadata_bits,total_bytes,active_plane_fraction,primitive_weight_ops_per_sample,incremental_plane_ops_per_sample
19,digits,monna,1,0.9866666666666667,-0.8844444444444445,0.06958399899303913,1,296,2368,42,0.10222222222222223,0.10444444444444445,5.206609689597972,0.19148786359172035,0.23585875330823322,0.7916409373283386,0.03908334765583277,0.006542075425386429,2368,1408,472,0.0,0,0
19,digits,residual_binary,1,0.9866666666666667,-0.08444444444444443,0.11970801278948784,1,296,2368,42,0.9022222222222223,0.9022222222222223,2.3850525182529325,0.10702320336158207,0.13005654843853087,0.4897427347690382,0.03786045126616955,0.010832911357283592,2368,1408,472,1.0,2368,2368
19,digits,independent,2,0.9866666666666667,-0.01777777777777778,1.3352090027183294,2,592,2368,42,0.9688888888888889,0.9777777777777777,1.285510325812816,0.06236838770641485,0.07865678325408791,0.392086183466979,0.03780829720199108,1.3352090027183294,4736,1408,768,1.0,2368,2368
19,digits,monna,2,0.9866666666666667,-0.2977777777777778,0.06958399899303913,1,296,2368,42,0.6888888888888889,0.6911111111111111,4.231060762374615,0.13664779533438204,0.1669216194825283,0.3958204686641693,0.036524992901831865,0.013584038242697716,4736,1408,768,0.1570945945945946,372,372
19,digits,residual_binary,2,0.9866666666666667,-0.03555555555555556,0.11970801278948784,1,296,2368,42,0.9511111111111111,0.9577777777777777,1.2188746025848862,0.05807523313500129,0.07336006936574792,0.38623378712128686,0.03755209036171436,0.01195911318063736,4736,1472,776,1.0,4736,2368
19,digits,independent,3,0.9866666666666667,-0.004444444444444473,1.294208923354745,3,888,2368,42,0.9822222222222222,0.9911111111111112,0.5886328992135533,0.03160534165761615,0.03920878557156625,0.24452084462402868,0.03751459298655391,1.294208923354745,7104,1408,1064,1.0,2368,2368
19,digits,monna,3,0.9866666666666667,-0.015555555555555545,0.06958399899303913,1,296,2368,42,0.9711111111111111,0.9822222222222222,2.617095051961956,0.07609385336429507,0.0905754204727402,0.19791023433208466,0.03753959899768233,0.014708144590258598,7104,1408,1064,0.25527871621621623,1209,837
19,digits,residual_binary,3,0.9866666666666667,-0.011111111111111183,0.11970801278948784,1,296,2368,42,0.9755555555555555,0.9866666666666667,0.675614246093535,0.03235561002887704,0.04446705457627467,0.3303822941834676,0.03900829469785094,0.01454213634133339,7104,1536,1080,1.0,7104,2368
19,digits,independent,4,0.9866666666666667,-0.0022222222222222365,1.3180000241845846,4,1184,2368,42,0.9844444444444445,0.9977777777777778,0.27795668742250634,0.01668195351052887,0.020654654168817344,0.1670417765643764,0.03804999869316816,1.3180000241845846,9472,1408,1360,1.0,2368,2368
19,digits,monna,4,0.9866666666666667,-0.004444444444444473,0.06958399899303913,1,296,2368,42,0.9822222222222222,0.9933333333333333,1.390226092098019,0.04004036974131579,0.04693310390602468,0.09895511716604233,0.03753750352188945,0.02154218964278698,9472,1408,1360,0.31109234234234234,2210,1001
19,digits,residual_binary,4,0.9866666666666667,-0.00666666666666671,0.11970801278948784,1,296,2368,42,0.98,0.9911111111111112,0.4790600053225256,0.01943502449367206,0.030314133987880545,0.29936638578377,0.038147950544953346,0.0191668514162302,9472,1600,1384,1.0,9472,2368
19,digits,independent,5,0.9866666666666667,-0.0022222222222222365,1.2977500446140766,5,1480,2368,42,0.9844444444444445,0.9977777777777778,0.1377825756948061,0.009091965989779087,0.010916507489934404,0.10790866069110105,0.037897948641330004,1.2977500446140766,11840,1408,1656,1.0,2368,2368
19,digits,monna,5,0.9866666666666667,0.0,0.06958399899303913,1,296,2368,42,0.9866666666666667,0.9977777777777778,0.7594482647724404,0.021099244182551047,0.024541245947670622,0.049477558583021164,0.036831258330494165,0.021541956812143326,11840,1408,1656,0.34459459459459457,3264,1054
19,digits,residual_binary,5,0.9866666666666667,-0.0022222222222222365,0.11970801278948784,1,296,2368,42,0.9844444444444445,0.9955555555555555,0.37234311392799446,0.01221474436059235,0.02324971783564954,0.28025664072002643,0.037797901313751936,0.02079200930893421,11840,1664,1688,1.0,11840,2368
19,digits,independent,6,0.9866666666666667,0.0,1.3145420234650373,6,1776,2368,42,0.9866666666666667,1.0,0.08260098328172358,0.004783077344864558,0.005755988063155864,0.07474662811482913,0.03736040089279413,1.3145420234650373,14208,1408,1952,1.0,2368,2368
19,digits,monna,6,0.9866666666666667,0.0,0.06958399899303913,1,296,2368,42,0.9866666666666667,0.9977777777777778,0.3900644573661234,0.010615771642954536,0.012314320659917864,0.024738779291510582,0.037393742240965366,0.02487492747604847,14208,1408,1952,0.3742398648648649,4431,1167
19,digits,residual_binary,6,0.9866666666666667,0.0,0.11970801278948784,1,296,2368,42,0.9866666666666667,1.0,0.28518688918795787,0.008848565538283027,0.019777309007911706,0.26822193457077415,0.03701039822772145,0.023667002096772194,14208,1728,1992,1.0,14208,2368
19,digits,independent,7,0.9866666666666667,0.0,1.2775410432368517,7,2072,2368,42,0.9866666666666667,1.0,0.040760850724902264,0.002569536118679856,0.003026301543874227,0.02904397479137988,0.03824580926448107,1.2775410432368517,16576,1408,2248,1.0,2368,2368
19,digits,monna,7,0.9866666666666667,0.0,0.06958399899303913,1,296,2368,42,0.9866666666666667,1.0,0.19851583155377273,0.005344387092623652,0.006173667201099847,0.012369389645755291,0.03809375921264291,0.026416964828968048,16576,1408,2248,0.39442567567567566,5604,1173
19,digits,residual_binary,7,0.9866666666666667,0.0,0.11970801278948784,1,296,2368,42,0.9866666666666667,1.0,0.2513920605954666,0.006740462899889913,0.017686070079369818,0.2592869790584317,0.03836874384433031,0.02966681495308876,16576,1792,2296,1.0,16576,2368
19,digits,independent,8,0.9866666666666667,0.0,1.262415898963809,8,2368,2368,42,0.9866666666666667,1.0,0.01840804003241098,0.0012870591591615428,0.00152075782512572,0.014704632215336022,0.037270854227244854,1.262415898963809,18944,1408,2544,1.0,2368,2368
19,digits,monna,8,0.9866666666666667,0.0,0.06958399899303913,1,296,2368,42,0.9866666666666667,1.0,0.09720613637156893,0.002670922547769953,0.0030867006633320438,0.0061846948228776455,0.03734375350177288,0.029499875381588936,18944,1408,2544,0.4099903474903475,6796,1192
19,digits,residual_binary,8,0.9866666666666667,0.0,0.11970801278948784,1,296,2368,42,0.9866666666666667,1.0,0.23352912674813908,0.005752707960334097,0.016346253444691608,0.25238681278628966,0.03734789788722992,0.02933293581008911,18944,1856,2600,1.0,18944,2368
31,moons,independent,1,0.958,-0.22799999999999998,0.014625024050474167,1,40,320,34,0.73,0.748,2.2018091033553966,0.22297536398633894,0.2705143178898742,0.8780647824169137,0.03684998955577612,0.014625024050474167,320,1184,188,1.0,320,320
31,moons,monna,1,0.958,-0.45799999999999996,0.07849978283047676,1,40,320,34,0.5,0.498,3.16750034134835,0.35971610009910365,0.4546295368237265,1.3823869228363037,0.03388545010238886,0.009375158697366714,320,1184,188,0.0,0,0
31,moons,residual_binary,1,0.958,-0.22799999999999998,0.1349998638033867,1,40,320,34,0.73,0.748,2.2018091033553966,0.22297536398633894,0.2705143178898742,0.8780647824169137,0.03537709126248956,0.012459000572562218,320,1184,188,1.0,320,320
31,moons,independent,2,0.958,-0.029999999999999916,1.5754590276628733,2,80,320,34,0.928,0.954,1.3760502872267075,0.13429969512695974,0.16586487708090755,0.6276505606210795,0.034064543433487415,1.5754590276628733,640,1184,228,1.0,320,320
31,moons,monna,2,0.958,-0.42799999999999994,0.07849978283047676,1,40,320,34,0.53,0.528,3.0718481394529205,0.2230082473182847,0.2712261264745676,0.6911934614181519,0.0335187534801662,0.015833182260394096,640,1184,228,0.246875,79,79
31,moons,residual_binary,2,0.958,-0.02199999999999991,0.1349998638033867,1,40,320,34,0.936,0.962,0.9751006245761458,0.11747750274420135,0.1499867542019278,0.5624977387487888,0.03731875913217664,0.012625008821487427,640,1280,240,1.0,640,320
31,moons,independent,3,0.958,-0.0040000000000000036,1.6301670111715794,3,120,320,34,0.954,0.984,0.5845653664067376,0.06333379131645991,0.07728944709753346,0.329566835131867,0.034133344888687134,1.6301670111715794,960,1184,268,1.0,320,320
31,moons,monna,3,0.958,-0.17199999999999993,0.07849978283047676,1,40,320,34,0.786,0.804,2.2119852516821874,0.1271423262940516,0.1499030733690327,0.3455967307090759,0.035118742380291224,0.017666956409811974,960,1184,268,0.2984375,191,112
31,moons,residual_binary,3,0.958,-0.025999999999999912,0.1349998638033867,1,40,320,34,0.932,0.958,0.933907148330933,0.06853438712558345,0.09225672491744241,0.424086759019358,0.03274164628237486,0.015042023733258247,960,1376,292,1.0,960,320
31,moons,independent,4,0.958,-0.0020000000000000018,1.8009589985013008,4,160,320,34,0.956,0.994,0.4100442806394926,0.031527971942649856,0.037285631171682536,0.11049871275349255,0.045114592649042606,1.8009589985013008,1280,1184,308,1.0,320,320
31,moons,monna,4,0.958,-0.03399999999999992,0.07849978283047676,1,40,320,34,0.924,0.954,1.3831718931691803,0.06526446500101883,0.07658704571635729,0.17279836535453796,0.04760000156238675,0.022792024537920952,1280,1184,308,0.35,336,145
31,moons,residual_binary,4,0.958,-0.0040000000000000036,0.1349998638033867,1,40,320,34,0.954,0.988,0.4527303049108108,0.041279115984724814,0.061679892990495026,0.35707928990628635,0.0344708445481956,0.01987488940358162,1280,1472,344,1.0,1280,320
31,moons,independent,5,0.958,-0.0020000000000000018,1.4702919870615005,5,200,320,34,0.956,0.998,0.14963565184416866,0.014806822034577402,0.018597169197853574,0.11862985196657838,0.033608346711844206,1.4702919870615005,1600,1184,348,1.0,320,320
31,moons,monna,5,0.958,-0.0020000000000000018,0.07849978283047676,1,40,320,34,0.956,0.998,0.6255580336262697,0.03270223382169206,0.03842471626736095,0.08639918267726898,0.03439789870753884,0.023124972358345985,1600,1184,348,0.38125,488,152
31,moons,residual_binary,5,0.958,0.0020000000000000018,0.1349998638033867,1,40,320,34,0.96,0.99,0.21382201839909168,0.027819741120324214,0.04576966281685749,0.31658186896958695,0.03398749977350235,0.020999927073717117,1600,1568,396,1.0,1600,320
31,moons,independent,6,0.958,0.0020000000000000018,1.465542009100318,6,240,320,34,0.96,0.994,0.11034941204506875,0.008422400741201893,0.009808250300047412,0.03027596694316137,0.032899994403123856,1.465542009100318,1920,1184,388,1.0,320,320
31,moons,monna,6,0.958,-0.0020000000000000018,0.07849978283047676,1,40,320,34,0.956,0.998,0.32680101636630465,0.016277898561747862,0.019120854676404578,0.04319959133863449,0.033685402013361454,0.022166874259710312,1920,1184,388,0.4,640,152
31,moons,residual_binary,6,0.958,0.0,0.1349998638033867,1,40,320,34,0.958,0.988,0.2275797990241602,0.01838105917735037,0.036256469319392574,0.28814470009939075,0.03256665077060461,0.022582942619919777,1920,1664,448,1.0,1920,320
31,moons,independent,7,0.958,-0.0020000000000000018,1.4283331111073494,7,280,320,34,0.956,0.998,0.06277351913535521,0.0040895156211407735,0.004864214068387734,0.010912052222660673,0.03334999782964587,1.4283331111073494,2240,1184,428,1.0,320,320
31,moons,monna,7,0.958,0.0,0.07849978283047676,1,40,320,34,0.958,1.0,0.15917125406060018,0.008477266539193807,0.00977840990037879,0.021599795669317245,0.03428329946473241,0.024791806936264038,2240,1184,428,0.4088541666666667,785,145
31,moons,residual_binary,7,0.958,0.0020000000000000018,0.1349998638033867,1,40,320,34,0.96,0.99,0.15288867572078305,0.0144999153072706,0.03117871384401802,0.26932731750080985,0.03301874967291951,0.027624890208244324,2240,1760,500,1.0,2240,320
31,moons,independent,8,0.958,0.0,1.5143328346312046,8,320,320,34,0.958,1.0,0.02010760433468998,0.002131996852103194,0.002468207901181801,0.0052104188701299625,0.03384585725143552,1.5143328346312046,2560,1184,468,1.0,320,320
31,moons,monna,8,0.958,0.0,0.07849978283047676,1,40,320,34,0.958,1.0,0.08801916208551773,0.004220164397338522,0.0049463923153682966,0.010799897834658623,0.0345312524586916,0.0313750933855772,2560,1184,468,0.42142857142857143,944,159
31,moons,residual_binary,8,0.958,0.0020000000000000018,0.1349998638033867,1,40,320,34,0.96,0.99,0.18560369836498802,0.011265526332197445,0.027490972279502333,0.2540866329590702,0.03492705291137099,0.030084047466516495,2560,1856,552,1.0,2560,320
31,digits,independent,1,0.9644444444444444,-0.06444444444444442,0.013459008187055588,1,296,2368,42,0.9,0.9133333333333333,2.1744108719254442,0.10873353040884041,0.13102486621388224,0.46718539260290726,0.03908539656549692,0.013459008187055588,2368,1408,472,1.0,2368,2368
31,digits,monna,1,0.9644444444444444,-0.8622222222222222,0.09600119665265083,1,296,2368,42,0.10222222222222223,0.10222222222222223,5.296688821941718,0.18941457023116354,0.23452503804852193,0.7375465631484985,0.03875414840877056,0.01091696321964264,2368,1408,472,0.0,0,0
31,digits,residual_binary,1,0.9644444444444444,-0.06444444444444442,0.13162405230104923,1,296,2368,42,0.9,0.9133333333333333,2.1744108719254442,0.10873353040884041,0.13102486621388224,0.46718539260290726,0.040033296681940556,0.015500001609325409,2368,1408,472,1.0,2368,2368
31,digits,independent,2,0.9644444444444444,-0.022222222222222254,1.5792909543961287,2,592,2368,42,0.9422222222222222,0.96,1.1834051699315444,0.06437920497210764,0.07901805521478618,0.38158112530131005,0.03801874117925763,1.5792909543961287,4736,1408,768,1.0,2368,2368
31,digits,monna,2,0.9644444444444444,-0.2733333333333333,0.09600119665265083,1,296,2368,42,0.6911111111111111,0.6955555555555556,4.254361383483661,0.1302319982917443,0.1601132050345649,0.36877328157424927,0.03920624731108546,0.019167084246873856,4736,1408,768,0.17778716216216217,421,421
31,digits,residual_binary,2,0.9644444444444444,-0.008888888888888835,0.13162405230104923,1,296,2368,42,0.9555555555555556,0.9644444444444444,1.1073277266057848,0.056821250635095064,0.07290753854059584,0.3605814805264743,0.03977499436587095,0.017916085198521614,4736,1472,776,1.0,4736,2368
31,digits,independent,3,0.9644444444444444,-0.011111111111111072,1.3246671296656132,3,888,2368,42,0.9533333333333334,0.98,0.5038307531459876,0.032057534711574506,0.03907177115851432,0.24766516129149496,0.03705205162987113,1.3246671296656132,7104,1408,1064,1.0,2368,2368
31,digits,monna,3,0.9644444444444444,0.0022222222222222365,0.09600119665265083,1,296,2368,42,0.9666666666666667,0.9755555555555555,2.653412447916265,0.073905142707319,0.08762448155596976,0.18438664078712463,0.037766690365970135,0.01812516711652279,7104,1408,1064,0.2607685810810811,1235,814
31,digits,residual_binary,3,0.9644444444444444,-0.013333333333333308,0.13162405230104923,1,296,2368,42,0.9511111111111111,0.98,0.6875673568394816,0.033058785371773196,0.04546389928953042,0.3055230629141552,0.03776460653170943,0.0160830095410347,7104,1536,1080,1.0,7104,2368
31,digits,independent,4,0.9644444444444444,-0.0022222222222222365,1.3243749272078276,4,1184,2368,42,0.9622222222222222,0.9977777777777778,0.2558872054945641,0.0168260023371635,0.0202371264726838,0.15209345031597432,0.03805835731327534,1.3243749272078276,9472,1408,1360,1.0,2368,2368
31,digits,monna,4,0.9644444444444444,0.004444444444444473,0.09600119665265083,1,296,2368,42,0.9688888888888889,0.9822222222222222,1.484033859624636,0.039077216265744986,0.045645889420366105,0.09219332039356232,0.039285398088395596,0.020083971321582794,9472,1408,1360,0.31573761261261263,2243,1008
31,digits,residual_binary,4,0.9644444444444444,-0.0022222222222222365,0.13162405230104923,1,296,2368,42,0.9622222222222222,0.9888888888888889,0.4589402326587323,0.020228400711577256,0.031157975513312258,0.27317835586698047,0.0385812483727932,0.01879199407994747,9472,1600,1384,1.0,9472,2368
31,digits,independent,5,0.9644444444444444,-0.0022222222222222365,1.3370420783758163,5,1480,2368,42,0.9622222222222222,0.9888888888888889,0.14450441093963126,0.009051106835766091,0.010746216884174781,0.08752587192920724,0.04606249276548624,1.3370420783758163,11840,1408,1656,1.0,2368,2368
31,digits,monna,5,0.9644444444444444,0.004444444444444473,0.09600119665265083,1,296,2368,42,0.9688888888888889,0.9911111111111112,0.7350347105289052,0.020181383318163784,0.02338768319564733,0.04609666019678116,0.03785000881180167,0.033082906156778336,11840,1408,1656,0.3523015202702703,3337,1094
31,digits,residual_binary,5,0.9644444444444444,0.0,0.13162405230104923,1,296,2368,42,0.9644444444444444,0.9888888888888889,0.35224043292671064,0.01254828543804058,0.02369411820538965,0.25313536231253037,0.03767920425161719,0.02429191954433918,11840,1664,1688,1.0,11840,2368
31,digits,independent,6,0.9644444444444444,-0.0022222222222222365,1.2943330220878124,6,1776,2368,42,0.9622222222222222,0.9977777777777778,0.06665528135676264,0.00483432219243818,0.005637926249073764,0.03663568994796884,0.03761670086532831,1.2943330220878124,14208,1408,1952,1.0,2368,2368
31,digits,monna,6,0.9644444444444444,-0.0022222222222222365,0.09600119665265083,1,296,2368,42,0.9622222222222222,0.9977777777777778,0.3767170198998696,0.010141146836125749,0.011697175948658994,0.02304833009839058,0.03737084334716201,0.025707995519042015,14208,1408,1952,0.3804054054054054,4504,1167
31,digits,residual_binary,6,0.9644444444444444,-0.004444444444444473,0.13162405230104923,1,296,2368,42,0.96,0.9911111111111112,0.29129132376223843,0.008896212462420512,0.02009790801178206,0.24052350648242476,0.03722294932231307,0.02500019036233425,14208,1728,1992,1.0,14208,2368
31,digits,independent,7,0.9644444444444444,0.0022222222222222365,1.2636249884963036,7,2072,2368,42,0.9666666666666667,0.9977777777777778,0.03864247725259758,0.0024718745997225006,0.00291527083009089,0.027983040493985034,0.03776875091716647,1.2636249884963036,16576,1408,2248,1.0,2368,2368
31,digits,monna,7,0.9644444444444444,0.0,0.09600119665265083,1,296,2368,42,0.9644444444444444,0.9955555555555555,0.18549764661231039,0.00498445202420904,0.0058065476302408435,0.01152416504919529,0.03758335951715708,0.027167145162820816,16576,1408,2248,0.40132319819819817,5702,1198
31,digits,residual_binary,7,0.9644444444444444,-0.004444444444444473,0.13162405230104923,1,296,2368,42,0.96,0.9955555555555555,0.25128413387224724,0.006927919870977175,0.018018201071749212,0.23148601614026515,0.035772903356701136,0.029624905437231064,16576,1792,2296,1.0,16576,2368
31,digits,independent,8,0.9644444444444444,0.0,1.2598750181496143,8,2368,2368,42,0.9644444444444444,1.0,0.019569234374912956,0.0012624180791747756,0.001483698766124004,0.014167493316136315,0.03746460424736142,1.2598750181496143,18944,1408,2544,1.0,2368,2368
31,digits,monna,8,0.9644444444444444,0.0,0.09600119665265083,1,296,2368,42,0.9644444444444444,1.0,0.09489933687997149,0.002556306826400524,0.002961136656369015,0.005762082524597645,0.037668750155717134,0.030166935175657272,18944,1408,2544,0.41216216216216217,6832,1130
31,digits,residual_binary,8,0.9644444444444444,-0.0022222222222222365,0.13162405230104923,1,296,2368,42,0.9622222222222222,0.9933333333333333,0.23186089535533644,0.005749896365695816,0.016626015475938425,0.224366431882778,0.03756249789148569,0.030125025659799576,18944,1856,2600,1.0,18944,2368
